"UF_ATENDIMENTO";"TIPO";"CLASSIFICACAO";"NACIONALIDADE";TOTAL
"AL";"ENTRADA";"OUTROS    ";"ÁUSTRIA                                 ";1
"AL";"ENTRADA";"OUTROS    ";"ITÁLIA                                  ";3
"AL";"ENTRADA";"OUTROS    ";"PORTUGAL                                ";5
"AL";"ENTRADA";"OUTROS    ";"REINO UNIDO                             ";1
"AL";"ENTRADA";"OUTROS    ";"CHINA                                   ";11
"AL";"ENTRADA";"TEMPORÁRIO";"ITÁLIA                                  ";1
"AL";"ENTRADA";"OUTROS    ";"BRASIL                                  ";364
"AL";"SAIDA  ";"PERMANENTE";"ALEMANHA                                ";1
"AL";"SAIDA  ";"PERMANENTE";"ARGENTINA                               ";1
"AL";"SAIDA  ";"PERMANENTE";"ESLOVÊNIA                               ";1
"AL";"SAIDA  ";"PERMANENTE";"ESPANHA                                 ";2
"AL";"SAIDA  ";"PERMANENTE";"ESTADOS UNIDOS                          ";1
"AL";"SAIDA  ";"PERMANENTE";"FRANÇA                                  ";3
"AL";"SAIDA  ";"PERMANENTE";"ÍNDIA                                   ";1
"AL";"SAIDA  ";"PERMANENTE";"ITÁLIA                                  ";16
"AL";"SAIDA  ";"PERMANENTE";"NORUEGA                                 ";1
"AL";"SAIDA  ";"PERMANENTE";"PORTUGAL                                ";7
"AL";"SAIDA  ";"PERMANENTE";"SUÍÇA                                   ";5
"AL";"SAIDA  ";"VISITANTE ";"ALEMANHA                                ";13
"AL";"SAIDA  ";"VISITANTE ";"ARGENTINA                               ";437
"AL";"SAIDA  ";"VISITANTE ";"ÁUSTRIA                                 ";2
"AL";"SAIDA  ";"VISITANTE ";"BÉLGICA                                 ";3
"AL";"SAIDA  ";"VISITANTE ";"BOLÍVIA                                 ";1
"AL";"SAIDA  ";"VISITANTE ";"CABO VERDE                              ";3
"AL";"SAIDA  ";"VISITANTE ";"CANADÁ                                  ";1
"AL";"SAIDA  ";"VISITANTE ";"DINAMARCA                               ";1
"AL";"SAIDA  ";"VISITANTE ";"ESPANHA                                 ";9
"AL";"SAIDA  ";"VISITANTE ";"ESTADOS UNIDOS                          ";1
"AL";"SAIDA  ";"VISITANTE ";"FRANÇA                                  ";12
"AL";"SAIDA  ";"VISITANTE ";"ITÁLIA                                  ";73
"AL";"SAIDA  ";"VISITANTE ";"NORUEGA                                 ";1
"AL";"SAIDA  ";"VISITANTE ";"PAÍSES BAIXOS                           ";1
"AL";"SAIDA  ";"VISITANTE ";"PARAGUAI                                ";1
"AL";"SAIDA  ";"VISITANTE ";"PORTUGAL                                ";171
"AL";"SAIDA  ";"VISITANTE ";"SUÍÇA                                   ";13
"AL";"SAIDA  ";"VISITANTE ";"VENEZUELA                               ";2
"AL";"SAIDA  ";"VISITANTE ";"ARGENTINA                               ";2
"AL";"SAIDA  ";"VISITANTE ";"CABO VERDE                              ";4
"AL";"SAIDA  ";"VISITANTE ";"ESPANHA                                 ";1
"AL";"SAIDA  ";"VISITANTE ";"PORTUGAL                                ";1
"AL";"SAIDA  ";"VISITANTE ";"ALEMANHA                                ";1
"AL";"SAIDA  ";"VISITANTE ";"RÚSSIA                                  ";2
"AL";"SAIDA  ";"VISITANTE ";"VENEZUELA                               ";2
"AL";"SAIDA  ";"OUTROS    ";"BULGÁRIA                                ";1
"AL";"SAIDA  ";"OUTROS    ";"FILIPINAS                               ";51
"AL";"SAIDA  ";"OUTROS    ";"GEÓRGIA                                 ";2
"AL";"SAIDA  ";"OUTROS    ";"GRÉCIA                                  ";2
"AL";"SAIDA  ";"OUTROS    ";"ÍNDIA                                   ";14
"AL";"SAIDA  ";"OUTROS    ";"MYANMAR                                 ";3
"AL";"SAIDA  ";"OUTROS    ";"POLÔNIA                                 ";14
"AL";"SAIDA  ";"OUTROS    ";"ROMÊNIA                                 ";2
"AL";"SAIDA  ";"OUTROS    ";"RÚSSIA                                  ";2
"AL";"SAIDA  ";"OUTROS    ";"SÉRVIA                                  ";1
"AL";"SAIDA  ";"OUTROS    ";"SRI LANKA                               ";1
"AL";"SAIDA  ";"OUTROS    ";"TURQUIA                                 ";1
"AL";"SAIDA  ";"OUTROS    ";"UCRÂNIA                                 ";12
"AL";"SAIDA  ";"OUTROS    ";"VIETNÃ                                  ";1
"AL";"SAIDA  ";"OUTROS    ";"BRASIL                                  ";14
"AL";"SAIDA  ";"OUTROS    ";"PORTUGAL                                ";54
"AL";"SAIDA  ";"OUTROS    ";"ALEMANHA                                ";1
"AL";"SAIDA  ";"OUTROS    ";"ESPANHA                                 ";2
"AL";"SAIDA  ";"OUTROS    ";"PORTUGAL                                ";7
"AL";"SAIDA  ";"OUTROS    ";"SUÍÇA                                   ";2
"AL";"SAIDA  ";"TEMPORÁRIO";"CABO VERDE                              ";2
"AL";"SAIDA  ";"TEMPORÁRIO";"ITÁLIA                                  ";1
"AL";"SAIDA  ";"OUTROS    ";"BRASIL                                  ";437
"AM";"ENTRADA";"PERMANENTE";"ARGENTINA                               ";1
"AM";"ENTRADA";"PERMANENTE";"AUSTRÁLIA                               ";1
"AM";"ENTRADA";"PERMANENTE";"CHILE                                   ";1
"AM";"ENTRADA";"PERMANENTE";"COLÔMBIA                                ";78
"AM";"ENTRADA";"PERMANENTE";"CORÉIA DO SUL                           ";6
"AM";"ENTRADA";"PERMANENTE";"COSTA RICA                              ";1
"AM";"ENTRADA";"PERMANENTE";"CUBA                                    ";17
"AM";"ENTRADA";"PERMANENTE";"ESPANHA                                 ";4
"AM";"ENTRADA";"PERMANENTE";"ESTADOS UNIDOS                          ";25
"AM";"ENTRADA";"PERMANENTE";"FRANÇA                                  ";1
"AM";"ENTRADA";"PERMANENTE";"GUATEMALA                               ";1
"AM";"ENTRADA";"PERMANENTE";"HONDURAS                                ";1
"AM";"ENTRADA";"PERMANENTE";"ÍNDIA                                   ";2
"AM";"ENTRADA";"PERMANENTE";"ITÁLIA                                  ";3
"AM";"ENTRADA";"PERMANENTE";"JAPÃO                                   ";1
"AM";"ENTRADA";"PERMANENTE";"MÉXICO                                  ";4
"AM";"ENTRADA";"PERMANENTE";"PERU                                    ";15
"AM";"ENTRADA";"PERMANENTE";"PORTUGAL                                ";3
"AM";"ENTRADA";"PERMANENTE";"SURINAME                                ";1
"AM";"ENTRADA";"PERMANENTE";"TAIWAN                                  ";1
"AM";"ENTRADA";"PERMANENTE";"URUGUAI                                 ";1
"AM";"ENTRADA";"PERMANENTE";"VENEZUELA                               ";9
"AM";"ENTRADA";"VISITANTE ";"ÁFRICA DO SUL                           ";1
"AM";"ENTRADA";"VISITANTE ";"ALEMANHA                                ";58
"AM";"ENTRADA";"VISITANTE ";"ARGENTINA                               ";7
"AM";"ENTRADA";"VISITANTE ";"AUSTRÁLIA                               ";9
"AM";"ENTRADA";"VISITANTE ";"BAHAMAS                                 ";1
"AM";"ENTRADA";"VISITANTE ";"BÉLGICA                                 ";3
"AM";"ENTRADA";"VISITANTE ";"BOLÍVIA                                 ";1
"AM";"ENTRADA";"VISITANTE ";"CANADÁ                                  ";66
"AM";"ENTRADA";"VISITANTE ";"CHILE                                   ";4
"AM";"ENTRADA";"VISITANTE ";"CHINA                                   ";7
"AM";"ENTRADA";"VISITANTE ";"COLÔMBIA                                ";355
"AM";"ENTRADA";"VISITANTE ";"CORÉIA DO SUL                           ";13
"AM";"ENTRADA";"VISITANTE ";"COSTA RICA                              ";6
"AM";"ENTRADA";"VISITANTE ";"CUBA                                    ";5
"AM";"ENTRADA";"VISITANTE ";"DINAMARCA                               ";2
"AM";"ENTRADA";"VISITANTE ";"DOMINICA                                ";1
"AM";"ENTRADA";"VISITANTE ";"EL SALVADOR                             ";1
"AM";"ENTRADA";"VISITANTE ";"EQUADOR                                 ";13
"AM";"ENTRADA";"VISITANTE ";"ESLOVÊNIA                               ";1
"AM";"ENTRADA";"VISITANTE ";"ESPANHA                                 ";22
"AM";"ENTRADA";"VISITANTE ";"ESTADOS UNIDOS                          ";1066
"AM";"ENTRADA";"VISITANTE ";"FILIPINAS                               ";1
"AM";"ENTRADA";"VISITANTE ";"FINLÂNDIA                               ";3
"AM";"ENTRADA";"VISITANTE ";"FRANÇA                                  ";28
"AM";"ENTRADA";"VISITANTE ";"GUATEMALA                               ";3
"AM";"ENTRADA";"VISITANTE ";"GUIANA                                  ";2
"AM";"ENTRADA";"VISITANTE ";"HAITI                                   ";1
"AM";"ENTRADA";"VISITANTE ";"HONDURAS                                ";3
"AM";"ENTRADA";"VISITANTE ";"HUNGRIA                                 ";1
"AM";"ENTRADA";"VISITANTE ";"ÍNDIA                                   ";4
"AM";"ENTRADA";"VISITANTE ";"IRÃ                                     ";2
"AM";"ENTRADA";"VISITANTE ";"IRLANDA                                 ";4
"AM";"ENTRADA";"VISITANTE ";"ISRAEL                                  ";5
"AM";"ENTRADA";"VISITANTE ";"ITÁLIA                                  ";7
"AM";"ENTRADA";"VISITANTE ";"JAMAICA                                 ";1
"AM";"ENTRADA";"VISITANTE ";"JAPÃO                                   ";5
"AM";"ENTRADA";"VISITANTE ";"MARROCOS                                ";1
"AM";"ENTRADA";"VISITANTE ";"MÉXICO                                  ";17
"AM";"ENTRADA";"VISITANTE ";"NICARÁGUA                               ";2
"AM";"ENTRADA";"VISITANTE ";"NIGÉRIA                                 ";1
"AM";"ENTRADA";"VISITANTE ";"PAÍSES BAIXOS                           ";14
"AM";"ENTRADA";"VISITANTE ";"PANAMÁ                                  ";5
"AM";"ENTRADA";"VISITANTE ";"PERU                                    ";109
"AM";"ENTRADA";"VISITANTE ";"POLÔNIA                                 ";2
"AM";"ENTRADA";"VISITANTE ";"PORTUGAL                                ";5
"AM";"ENTRADA";"VISITANTE ";"REINO UNIDO                             ";15
"AM";"ENTRADA";"VISITANTE ";"REPÚBLICA DOMINICANA                    ";7
"AM";"ENTRADA";"VISITANTE ";"REPÚBLICA TCHECA                        ";1
"AM";"ENTRADA";"VISITANTE ";"ROMÊNIA                                 ";1
"AM";"ENTRADA";"VISITANTE ";"SUÉCIA                                  ";3
"AM";"ENTRADA";"VISITANTE ";"SUÍÇA                                   ";14
"AM";"ENTRADA";"VISITANTE ";"SURINAME                                ";2
"AM";"ENTRADA";"VISITANTE ";"TAILÂNDIA                               ";3
"AM";"ENTRADA";"VISITANTE ";"TAIWAN                                  ";1
"AM";"ENTRADA";"VISITANTE ";"TURQUIA                                 ";8
"AM";"ENTRADA";"VISITANTE ";"UCRÂNIA                                 ";3
"AM";"ENTRADA";"VISITANTE ";"URUGUAI                                 ";2
"AM";"ENTRADA";"VISITANTE ";"VENEZUELA                               ";51
"AM";"ENTRADA";"VISITANTE ";"ALEMANHA                                ";2
"AM";"ENTRADA";"VISITANTE ";"BÉLGICA                                 ";1
"AM";"ENTRADA";"VISITANTE ";"BOLÍVIA                                 ";1
"AM";"ENTRADA";"VISITANTE ";"CANADÁ                                  ";20
"AM";"ENTRADA";"VISITANTE ";"CHILE                                   ";2
"AM";"ENTRADA";"VISITANTE ";"CHINA                                   ";3
"AM";"ENTRADA";"VISITANTE ";"COLÔMBIA                                ";7
"AM";"ENTRADA";"VISITANTE ";"CORÉIA DO SUL                           ";4
"AM";"ENTRADA";"VISITANTE ";"COSTA RICA                              ";2
"AM";"ENTRADA";"VISITANTE ";"DINAMARCA                               ";1
"AM";"ENTRADA";"VISITANTE ";"EQUADOR                                 ";4
"AM";"ENTRADA";"VISITANTE ";"ESPANHA                                 ";5
"AM";"ENTRADA";"VISITANTE ";"ESTADOS UNIDOS                          ";16
"AM";"ENTRADA";"VISITANTE ";"FRANÇA                                  ";1
"AM";"ENTRADA";"VISITANTE ";"GUIANA                                  ";1
"AM";"ENTRADA";"VISITANTE ";"HONDURAS                                ";1
"AM";"ENTRADA";"VISITANTE ";"ITÁLIA                                  ";3
"AM";"ENTRADA";"VISITANTE ";"JAPÃO                                   ";2
"AM";"ENTRADA";"VISITANTE ";"MÉXICO                                  ";5
"AM";"ENTRADA";"VISITANTE ";"NORUEGA                                 ";1
"AM";"ENTRADA";"VISITANTE ";"PERU                                    ";3
"AM";"ENTRADA";"VISITANTE ";"REINO UNIDO                             ";2
"AM";"ENTRADA";"VISITANTE ";"SURINAME                                ";1
"AM";"ENTRADA";"VISITANTE ";"CHILE                                   ";1
"AM";"ENTRADA";"VISITANTE ";"COLÔMBIA                                ";2
"AM";"ENTRADA";"VISITANTE ";"ESTADOS UNIDOS                          ";1
"AM";"ENTRADA";"VISITANTE ";"GUIANA                                  ";1
"AM";"ENTRADA";"VISITANTE ";"PERU                                    ";7
"AM";"ENTRADA";"OUTROS    ";"ESTADOS UNIDOS                          ";1
"AM";"ENTRADA";"OUTROS    ";"BARBADOS                                ";1
"AM";"ENTRADA";"OUTROS    ";"BRASIL                                  ";1
"AM";"ENTRADA";"OUTROS    ";"ESTADOS UNIDOS                          ";3
"AM";"ENTRADA";"OUTROS    ";"BRASIL                                  ";5
"AM";"ENTRADA";"OUTROS    ";"ESTADOS UNIDOS                          ";12
"AM";"ENTRADA";"OUTROS    ";"JAPÃO                                   ";2
"AM";"ENTRADA";"OUTROS    ";"BRASIL                                  ";5
"AM";"ENTRADA";"OUTROS    ";"FILIPINAS                               ";1
"AM";"ENTRADA";"OUTROS    ";"REPÚBLICA DOMINICANA                    ";1
